term_str,term_id,n,num,pos_max,stop,p_stem,term_code,p,s,i,h,wlen,term_rank,zipf_k,zipf_y,df,idf,tfidf_sum_text_max,tfidf_sum_secs_max,tfidf_sum_paras_max
cryingof,1890,1,0,NNS,0,cryingof,cryingof/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5669,5669,1.6100793790792027,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.7646766956849572
crux,1887,1,0,NN,0,crux,crux/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5670,5670,1.6097954144620812,1,11.470150435274359,0.0039832916674679515,0.12868262193236202,2.8675376088185898
crushing,1886,1,0,VBG,0,crush,crushing/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5671,5671,1.6095115499911834,1,11.470150435274359,0.0069207770284192205,0.0537021965544503,1.911691739212393
crow,1882,1,0,NN,0,crow,crow/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5672,5672,1.6092277856135404,1,11.470150435274359,0.0061703313265424374,0.12868262193236202,0.674714731486727
credito,1858,1,0,NNP,0,credito,credito/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5673,5673,1.6089441212762208,1,11.470150435274359,0.004748294702941929,0.032323123044621746,0.9558458696061966
criticizeconduct,1877,1,0,VB,0,criticizeconduct,criticizeconduct/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,16,5674,5674,1.6086605569263308,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,1.4337688044092949
cristóbals,1873,1,0,NNP,0,cristóbal,cristóbals/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5675,5675,1.6083770925110135,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.7646766956849572
criminals,1870,1,0,NNS,0,crimin,criminals/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5676,5676,1.608093727977449,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,3.823383478424786
criminal,1869,1,0,JJ,0,crimin,criminal/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5677,5677,1.6078104632728556,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.2744611594749287
crib,1864,1,0,NN,0,crib,crib/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5678,5678,1.6075272983444877,1,11.470150435274359,0.0038506578955114458,0.07577976624905765,1.4337688044092949
crew,1863,1,0,NN,0,crew,crew/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5679,5679,1.6072442331396375,1,11.470150435274359,0.004729501979843214,0.14826476005250408,1.147015043527436
creeping,1862,1,0,VBG,0,creep,creeping/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5680,5680,1.606961267605634,1,11.470150435274359,0.002982497920733075,0.06257044919646962,0.7168844022046474
cuernavaca,1897,1,0,NNP,0,cuernavaca,cuernavaca/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5681,5681,1.6066784016898434,1,11.470150435274359,0.004748294702941929,0.032323123044621746,0.9558458696061966
cult,1899,1,0,NN,0,cult,cult/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5682,5682,1.6063956353396693,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,0.8192964596624541
cultivated,1901,1,0,NN,0,cultiv,cultivated/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5683,5683,1.6061129685025517,1,11.470150435274359,0.007437681536765884,0.07577976624905765,0.4779229348030983
cultured,1905,1,0,VBN,0,cultur,cultured/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5684,5684,1.6058304011259679,1,11.470150435274359,0.00859703237583011,0.12629961041509608,3.823383478424786
córdobas,1931,1,0,NNP,0,córdoba,córdobas/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5685,5685,1.605547933157432,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,3.823383478424786
córdoba,1930,1,0,NNP,0,córdoba,córdoba/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5686,5686,1.6052655645444953,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,2.8675376088185898
cívico,1929,1,0,NNP,0,cívico,cívico/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5687,5687,1.604983295234746,1,11.470150435274359,0.00859703237583011,0.26231457547750725,3.823383478424786
cycle,1926,1,0,NN,0,cycl,cycle/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5688,5688,1.604701125175809,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,1.147015043527436
cuz,1925,1,0,VBP,0,cuz,cuz/VBP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,3,5689,5689,1.6044190543153456,1,11.470150435274359,0.004729501979843214,0.06314980520754804,3.823383478424786
cutting,1924,1,0,VBG,0,cut,cutting/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5690,5690,1.6041370826010546,1,11.470150435274359,0.0025884205781380185,0.04577301317057173,2.8675376088185898
cuts,1923,1,0,NNS,0,cut,cuts/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5691,5691,1.6038552099806713,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,1.6385929193249082
cussed,1920,1,0,VBD,0,cuss,cussed/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5692,5692,1.6035734364019678,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.4337688044092949
curse,1919,1,0,NN,0,curs,curse/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5693,5693,1.6032917618127527,1,11.470150435274359,0.0025884205781380185,0.07750203366380895,2.294030087054872
curious,1915,1,0,JJ,0,curiou,curious/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5694,5694,1.6030101861608712,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.8192964596624541
curiosities,1913,1,0,NN,0,curios,curiosities/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5695,5695,1.6027287093942055,1,11.470150435274359,0.004729501979843214,0.12400325386209432,0.5461976397749695
cured,1911,1,0,VBN,0,cure,cured/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5696,5696,1.6024473314606744,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,0.6036921281723346
cure,1910,1,0,NN,0,cure,cure/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5697,5697,1.6021660523082326,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.7646766956849572
cunning,1908,1,0,VBG,0,cun,cunning/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5698,5698,1.601884871884872,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.6385929193249082
cumbia,1907,1,0,NN,0,cumbia,cumbia/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5699,5699,1.6016037901386209,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,0.3823383478424786
creeds,1861,1,0,NNS,0,creed,creeds/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5700,5700,1.601322807017544,1,11.470150435274359,0.004729501979843214,0.0537021965544503,1.6385929193249082
crawl,1850,1,0,VB,0,crawl,crawl/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5701,5701,1.6010419224697423,1,11.470150435274359,0.0061703313265424374,0.18432916114635645,0.8823192642518738
converted,1762,1,0,VBN,0,convert,converted/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5702,5702,1.6007611364433534,1,11.470150435274359,0.002982497920733075,0.027837465152715055,1.4337688044092949
coordinated,1778,1,0,VBD,0,coordin,coordinated/VBD,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5703,5703,1.6004804488865512,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,3.823383478424786
correo,1797,1,0,NNP,0,correo,correo/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5704,5704,1.6001998597475457,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,2.8675376088185898
corps,1792,1,0,NN,0,corp,corps/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5705,5705,1.5999193689745839,1,11.470150435274359,0.0039832916674679515,0.08217083087247215,0.8823192642518738
cornflour,1791,1,0,NN,0,cornflour,cornflour/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5706,5706,1.5996389765159482,1,11.470150435274359,0.002982497920733075,0.03589567874955362,5.7350752176371795
corespondent,1787,1,0,NN,0,corespond,corespondent/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5707,5707,1.5993586823199581,1,11.470150435274359,0.0061703313265424374,0.12868262193236202,11.470150435274359
coquettish,1785,1,0,NN,0,coquettish,coquettish/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5708,5708,1.5990784863349685,1,11.470150435274359,0.003996613713178546,0.1337289992630429,0.8823192642518738
copy,1784,1,0,NN,0,copi,copy/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5709,5709,1.5987983885093713,1,11.470150435274359,0.00859703237583011,0.033931238618981036,0.4987021928380156
cops,1783,1,0,NNS,0,cop,cops/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5710,5710,1.598518388791594,1,11.470150435274359,0.0038506578955114458,0.058794646227717136,1.4337688044092949
cookies,1773,1,0,NNS,0,cooki,cookies/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5711,5711,1.5982384871300999,1,11.470150435274359,0.0038924674274931122,0.08217083087247215,0.3823383478424786
cramped,1849,1,0,NN,0,cramp,cramped/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5712,5712,1.5979586834733894,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.911691739212393
cookie,1772,1,0,NN,0,cooki,cookie/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5713,5713,1.5976789777699985,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,0.6036921281723346
coodinación,1770,1,0,NNP,0,coodinación,coodinación/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5714,5714,1.5973993699684985,1,11.470150435274359,0.003996613713178546,0.08973919687388404,5.7350752176371795
coo,1769,1,0,VB,0,coo,coo/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,3,5715,5715,1.597119860017498,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,5.7350752176371795
convoy,1768,1,0,NN,0,convoy,convoy/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5716,5716,1.5968404478656404,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,1.4337688044092949
convincing,1767,1,0,VBG,0,convinc,convincing/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5717,5717,1.5965611334616059,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.2667476845412642
convinces,1766,1,0,VBZ,0,convinc,convinces/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5718,5718,1.59628191675411,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,1.0427409486613053
conviction,1764,1,0,NN,0,convict,conviction/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5719,5719,1.5960027976919042,1,11.470150435274359,0.003996613713178546,0.014268156825136375,0.6372305797374643
correspond,1798,1,0,NN,0,correspond,correspond/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5720,5720,1.5957237762237764,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,3.823383478424786
corresponds,1802,1,0,VBZ,0,correspond,corresponds/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5721,5721,1.5954448522985494,1,11.470150435274359,0.002982497920733075,0.027837465152715055,0.8192964596624541
corrupted,1804,1,0,JJ,0,corrupt,corrupted/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5722,5722,1.5951660258650824,1,11.470150435274359,0.0061703313265424374,0.18432916114635645,2.294030087054872
corrupting,1805,1,0,VBG,0,corrupt,corrupting/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5723,5723,1.59488729687227,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,1.6385929193249082
crafts,1848,1,0,NNS,0,craft,crafts/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5724,5724,1.5946086652690428,1,11.470150435274359,0.002982497920733075,0.03589567874955362,11.470150435274359
coyotes,1846,1,0,NNS,0,coyot,coyotes/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5725,5725,1.594330131004367,1,11.470150435274359,0.002982497920733075,0.03589567874955362,2.8675376088185898
coverings,1843,1,0,NN,0,cover,coverings/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5726,5726,1.5940516940272442,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,0.40964822983122706
courts,1839,1,0,NN,0,court,courts/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5727,5727,1.5937733542867123,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,0.5461976397749695
courtesy,1838,1,0,NN,0,courtesi,courtesy/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5728,5728,1.5934951117318437,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,1.6385929193249082
courtesies,1837,1,0,NNS,0,courtesi,courtesies/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5729,5729,1.5932169663117475,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,1.911691739212393
coupons,1834,1,0,NN,0,coupon,coupons/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5730,5730,1.5929389179755673,1,11.470150435274359,0.004748294702941929,0.6820178962415189,5.7350752176371795
coup,1831,1,0,NN,0,coup,coup/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,4,5731,5731,1.5926609666724831,1,11.470150435274359,0.0039832916674679515,0.06257044919646962,0.7168844022046474
countrysides,1830,1,0,NNS,0,countrysid,countrysides/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5732,5732,1.5923831123517098,1,11.470150435274359,0.003996613713178546,0.08973919687388404,2.294030087054872
countryand,1827,1,0,NN,0,countryand,countryand/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5733,5733,1.592105354962498,1,11.470150435274359,0.00859703237583011,0.12629961041509608,3.823383478424786
counterattacks,1822,1,0,NNS,0,counterattack,counterattacks/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,14,5734,5734,1.5918276944541334,1,11.470150435274359,0.003996613713178546,0.014268156825136375,5.7350752176371795
counterattack,1821,1,0,NN,0,counterattack,counterattack/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5735,5735,1.5915501307759374,1,11.470150435274359,0.004729501979843214,0.23517858491086854,5.7350752176371795
counsel,1817,1,0,NN,0,counsel,counsel/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5736,5736,1.5912726638772665,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,1.4337688044092949
coughing,1812,1,0,NN,0,cough,coughing/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5737,5737,1.5909952937075127,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.27975976671400876
costner,1809,1,0,NNP,0,costner,costner/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5738,5738,1.5907180202161033,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.6385929193249082
dakotas,1934,1,0,NNP,0,dakota,dakotas/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5739,5739,1.5904408433525006,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.573507521763718
damages,1937,1,0,NNS,0,damag,damages/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5740,5740,1.5901637630662022,1,11.470150435274359,0.0038924674274931122,0.023599235164066396,5.7350752176371795
dangerous,1944,1,0,JJ,0,danger,dangerous/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5741,5741,1.589886779306741,1,11.470150435274359,0.002982497920733075,0.12400325386209432,3.823383478424786
demobilization,2075,1,0,NN,0,demobil,demobilization/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,14,5742,5742,1.5896098920236852,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,0.6372305797374643
dense,2094,1,0,NN,0,dens,dense/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,5,5743,5743,1.5893331011666378,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,2.294030087054872
denouncing,2093,1,0,VBG,0,denounc,denouncing/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5744,5744,1.5890564066852368,1,11.470150435274359,0.0039832916674679515,0.06257044919646962,0.8823192642518738
dengue,2087,1,0,NN,0,dengu,dengue/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5745,5745,1.588779808529156,1,11.470150435274359,0.0038506578955114458,0.1623852133908378,1.147015043527436
demócrata,2086,1,0,NNP,0,demócrata,demócrata/NNP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5746,5746,1.5885033066481031,1,11.470150435274359,0.003996613713178546,0.17050447406037972,2.294030087054872
demonstrations,2085,1,0,NN,0,demonstr,demonstrations/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,14,5747,5747,1.588226900991822,1,11.470150435274359,0.003996613713178546,0.014268156825136375,1.147015043527436
demonstrates,2083,1,0,VBZ,0,demonstr,demonstrates/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5748,5748,1.5879505915100907,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,3.823383478424786
democratize,2080,1,0,VB,0,democrat,democratize/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5749,5749,1.5876743781527223,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,5.7350752176371795
deliveries,2070,1,0,NN,0,deliveri,deliveries/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5750,5750,1.5873982608695654,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,1.4337688044092949
dangers,1945,1,0,NNS,0,danger,dangers/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5751,5751,1.5871222396105027,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,1.6385929193249082
deliverers,2069,1,0,NNS,0,deliver,deliverers/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5752,5752,1.586846314325452,1,11.470150435274359,0.004748294702941929,0.1017937158569431,5.7350752176371795
delinquent,2066,1,0,NN,0,delinqu,delinquent/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5753,5753,1.5865704849643665,1,11.470150435274359,0.002982497920733075,0.03462019777875729,1.147015043527436
delinquency,2065,1,0,NN,0,delinqu,delinquency/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5754,5754,1.5862947514772334,1,11.470150435274359,0.002982497920733075,0.03589567874955362,1.911691739212393
delineate,2064,1,0,VB,0,delin,delineate/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5755,5755,1.586019113814075,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,1.0427409486613053
delight,2063,1,0,NN,0,delight,delight/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5756,5756,1.585743571924948,1,11.470150435274359,0.002982497920733075,0.42626118515094924,2.294030087054872
delicious,2062,1,0,JJ,0,delici,delicious/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5757,5757,1.5854681257599446,1,11.470150435274359,0.0025884205781380185,0.12868262193236202,1.911691739212393
deliberated,2060,1,0,VBN,0,deliber,deliberated/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5758,5758,1.5851927752691908,1,11.470150435274359,0.004729501979843214,0.12178891004312835,3.823383478424786
denunciation,2095,1,0,NN,0,denunci,denunciation/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5759,5759,1.5849175204028478,1,11.470150435274359,0.0069207770284192205,0.0811926066954189,0.3955224288025641
denunciations,2096,1,0,NNS,0,denunci,denunciations/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5760,5760,1.5846423611111113,1,11.470150435274359,0.0069207770284192205,0.07930440653971149,0.4248203864916429
dependencies,2100,1,0,NN,0,depend,dependencies/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5761,5761,1.5843672973442113,1,11.470150435274359,0.0038506578955114458,0.053282648143868655,2.8675376088185898
dependent,2101,1,0,JJ,0,depend,dependent/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5762,5762,1.5840923290524125,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.5213704743306526
designating,2128,1,0,VBG,0,design,designating/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5763,5763,1.5838174561860143,1,11.470150435274359,0.0038924674274931122,0.019654694416182096,0.5461976397749695
deserter,2123,1,0,NN,0,desert,deserter/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5764,5764,1.5835426786953506,1,11.470150435274359,0.004748294702941929,0.032323123044621746,5.7350752176371795
desert,2121,1,0,NN,0,desert,desert/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5765,5765,1.5832679965307894,1,11.470150435274359,0.0039832916674679515,0.026641324071934327,1.911691739212393
descriptions,2120,1,0,NNS,0,descript,descriptions/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,12,5766,5766,1.5829934096427334,1,11.470150435274359,0.0039832916674679515,0.031721762615884594,3.823383478424786
descents,2119,1,0,NNS,0,descent,descents/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5767,5767,1.5827189179816197,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,2.294030087054872
descending,2118,1,0,VBG,0,descend,descending/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5768,5768,1.5824445214979197,1,11.470150435274359,0.0061703313265424374,0.024621584701859885,0.7646766956849572
descendhave,2117,1,0,VBP,0,descendhav,descendhave/VBP,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,11,5769,5769,1.5821702201421393,1,11.470150435274359,0.0025884205781380185,0.029524584252879602,0.4411596321259369
descendent,2116,1,0,NN,0,descend,descendent/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5770,5770,1.5818960138648182,1,11.470150435274359,0.0025884205781380185,0.008297054698801931,0.8823192642518738
derived,2114,1,0,VBN,0,deriv,derived/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5771,5771,1.581621902616531,1,11.470150435274359,0.004748294702941929,0.0841997402767307,2.294030087054872
derive,2113,1,0,VB,0,deriv,derive/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5772,5772,1.5813478863478865,1,11.470150435274359,0.002982497920733075,0.06257044919646962,1.911691739212393
deputy,2111,1,0,NN,0,deputi,deputy/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5773,5773,1.5810739650095273,1,11.470150435274359,0.002982497920733075,0.027837465152715055,0.573507521763718
deposits,2107,1,0,VBZ,0,deposit,deposits/VBZ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5774,5774,1.5808001385521304,1,11.470150435274359,0.0061703313265424374,0.12868262193236202,0.674714731486727
deposed,2106,1,0,JJ,0,depos,deposed/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,7,5775,5775,1.5805264069264071,1,11.470150435274359,0.00859703237583011,0.26231457547750725,1.147015043527436
depose,2105,1,0,VB,0,depos,depose/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5776,5776,1.5802527700831026,1,11.470150435274359,0.004729501979843214,0.16634582835158995,1.911691739212393
deploy,2104,1,0,VB,0,deploy,deploy/VB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5777,5777,1.5799792279729965,1,11.470150435274359,0.003996613713178546,0.014268156825136375,0.9558458696061966
deliberate,2059,1,0,JJ,0,deliber,deliberate/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5778,5778,1.5797057805469021,1,11.470150435274359,0.0039832916674679515,0.08217083087247215,3.823383478424786
delegated,2055,1,0,VBN,0,deleg,delegated/VBN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5779,5779,1.5794324277556673,1,11.470150435274359,0.0069207770284192205,0.04837006356322828,3.823383478424786
delaying,2053,1,0,VBG,0,delay,delaying/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,8,5780,5780,1.5791591695501732,1,11.470150435274359,0.0025884205781380185,0.12868262193236202,0.4987021928380156
declaring,2008,1,0,NNS,0,declar,declaring/NNS,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5781,5781,1.5788860058813357,1,11.470150435274359,0.007437681536765884,0.05014837472364109,1.6385929193249082
decisively,2001,1,0,RB,0,decis,decisively/RB,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5782,5782,1.5786129367001038,1,11.470150435274359,0.004729501979843214,0.17947839374776808,2.8675376088185898
deceptive,1993,1,0,JJ,0,decept,deceptive/JJ,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5783,5783,1.5783399619574616,1,11.470150435274359,0.004729501979843214,0.0537021965544503,1.6385929193249082
deceptions,1992,1,0,NN,0,decept,deceptions/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,10,5784,5784,1.5780670816044262,1,11.470150435274359,0.004729501979843214,0.0537021965544503,0.674714731486727
decent,1990,1,0,NN,0,decent,decent/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,6,5785,5785,1.5777942955920485,1,11.470150435274359,0.003996613713178546,0.060894455021564174,2.294030087054872
deceiving,1988,1,0,VBG,0,deceiv,deceiving/VBG,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,9,5786,5786,1.577521603871414,1,11.470150435274359,0.004729501979843214,0.0811926066954189,1.0427409486613053
deceitfulness,1985,1,0,NN,0,deceit,deceitfulness/NN,7.609423510074876e-06,131416.0,17.003781410031632,0.00012938897402166882,13,5787,5787,1.577249006393641,1,11.470150435274359,0.0061703313265424374,0.1082568089272252,5.7350752176371795
