text_id,section_num,para_num,para_str
8,6,0,Press Conference with Subcommander Marcos on the Fourth Day
8,6,1,"[La Jornada, 2/25] February 24, 1994"
8,6,2,"Ricardo Alemán Alemán, correspondent, San Cristóbal de las Casas, Chiapas"
8,6,3,"If things don't change in Mexico, ""January 1 in Chiapas will repeat itself over and over again, in different years, and not just in the Mexican Southeast, but in various regions,"" Subcommander Marcos said during a press conference with reporters from national and international radio stations, during which he stated, ""Everyone will surely benefit from our call for democracy, liberty, and justice, because those are the three lines along which a people is free, true, and powerful."" In the same gathering, the military chief of the Zapatista National Liberation Army criticized the political parties who, at the invitation of the rebels, attended the talks as observers. ""All we want is for them be on the alert, to not leave us alone, because if there is a different road for our demands and it is the road of peace, we are willing to go down it."""
8,6,4,"""But the people who came did nothing but start talking, competing, seeing who... as if this were the House of Deputies. We waited to see when they would stop talking, but they were no longer talking to us, they were talking to each other. They started to debate, and we waited to see how long it would take for them to get tired. When we saw that they would never get tired, we said 'We have to go, our beans are getting cold,' and we left."""
8,6,5,"In an ironic tone, Subcommander Marcos said ""We only ask two things of you: Don't leave us alone, and if you ever come to power, we hope you will listen half as much as you talk. It is clear to us that the political parties are only approaching us for the photo opportunity...if they have something else in mind, well, I'm not into that, or maybe they're trying to lead our movement,"" he clarified amidst laughter."
8,6,6,"Immediately afterwards, the rebel chief said that the EZLN ""understands the political situation we are in, in which someone might try to use the movement in favor of one party or the other. That is why we are so insistent that we are not a party and do not subscribe to the positions of any of the parties. We say to them, 'Take each other on in the electoral arena; just be sure that whoever wins, wins an honest victory.' If that doesn't happen, then it will be January 1 all over again."""
8,6,7,"The press conference began with a message from the general command of the EZLN to the peoples and governments of the world: ""How can we accept the interests of other countries if what we are asking for is the right to elect those who govern us, and for that choice to be respected by the government and the governed? What harm can we do to the interests of other countries if we ask for freedom of thought and for the right to speak according to our ideas, without harming others?"
8,6,8,"""What harm can we cause the interests of other countries or peoples if what we are asking for is justice, hospitals, and schools where we can learn to read and write, the housing, fit for human habitation, that we lack? We are asking for food for our children, who are dying of hunger, respect for our dignity, our traditions and our culture. We are asking for what any European, North American, or Latin American people would take for granted, and here in the Southeast of Mexico, it isn't even the least we can expect."""
8,7,0,Press Conference with Subcommander Marcos on the Sixth Day
8,7,1,"[La Jornada 2/27] February 26, 1994"
8,7,2,"Julio Moguel, Ricardo Alemán and Victor Ballinas, San Cristóbal de las Casas, Chiapas"
8,7,3,"Q: In the beginning of January you declared to the press that the Salinista reforms to Article 27 of the Constitution had been a determining factor in the Zapatista decision to make war. How does this particular point look at the negotiation table? Does the demand to reform Article 27 and its regulatory law stand outside of your list of demands because it deals with a national issue? In any case, how do you link the particular agrarian demands of the EZLN, in the region or in the state, with federal legal limits on the possibilities of the changes you propose?"
8,7,4,"M: We think that we have the moral high ground to deal on a national level, as much with the issue of land as that of the Indians. That is how we have thought of it since the beginning, and that is how we consider things now. This is what we hope for: That, together with other forces, we can roll back the Salinista counter - reform of agrarian lands, returning the original spirit of the legislation, or completely remodeling Article 27 at a constitutional congress."
8,7,5,"The concrete demand in our list says ""Return to the spirit of Article 27 approved in Quere'taro in 1917,"" where the thinking is that which was put forth by Zapata, which is land and liberty, and not large, neglected landed estates. I am summarizing for you what that point says. Starting from here, we have a minimal and a maximal demand. The minimum is, I repeat, the nullification of the agrarian reforms of 1991 and 1992; the maximum is that we carry out a wide -  ranging discussion with the campesino organizations, with those who have studied this matter, with the whole society, to reform Article 27 according to the new conditions. But for this, both the minimum and the maximum, we need a larger movement, capable of implementing what we believe to be a broad consensus among the campesinos and the majority of inhabitants of the Mexican countryside."
8,7,6,"At the concrete level of negotiations, here at the table in San Cristóbal, this point appears to be one of the most difficult. Most likely, the commissioner will look for some small part of Article 27 from which to take the solutions to the concrete problems of the state (because we have to say, for sure, that we have already won this: That we discuss this and resolve at the state level and not just in the Zapatista townships). But our list of demands clearly puts forth federal reform, not just an amendment that resolves what is secondary."
8,7,7,"What I want you to understand is that dialogue is one thing and negotiation is another. Because some media are saying that 50% of the demands have already been granted. The truth is that until now the government has not resolved even 1% of our list of demands; it has answered 50% of them, but it has not carried out anything. The only thing that has been won is that we are seated here, discussing an agenda. That has to be clear. There is, for example, the problem of peace and disarmament. The compan~eros have said that they will not hand in their arms in exchange for a pile of papers."
8,7,8,"Q: Will the reform of Article Four of the Constitution, and the discussion and democratic approval of its regulatory law, complement your demands for agricultural lands? What do your proposals for legislative change on the Indigenous question mean?"
8,7,9,"M: I am going to tell you what we hope for. We have asked the government to issue a broad call to discuss and approve Article Four in the Congress, as well as its regulatory law. Our proposal remains defined at a general level, but we say that said reform must consider at the least some aspects. One of them is that the traditional authorities of Indigenous communities can exist and exercise their functions with a level of legality. For example, in the communities of the jungle and the highlands the authority is the assembly, but legally it is not. There is the case of judicial questions. When they decide to punish a crime, the problem is solved inside the community. But then society or the State imposes or overimposes on the person in question a new punishment, based on its codes and laws. We say that if the community has already punished, there is no reason for another punishment. And that should be established by law."
8,7,10,"Another important point: There are regions of Chiapas in which there is hegemony of a particular ethnicity. There exists there a society and an underground government that the government puts itself on top of. I am going to give you the example of how the PRI nominates candidates to the municipal presidency in the highlands. The community gathers together and decides among them who is the candidate for the PRI, and that one will be the president. Then the party registers that person, as is the case of San Juan Chamula. There the caciques make an agreement and therefore the PRI does not care who is the candidate. They just register them, knowing that with the vote for cacique goes the vote for governor, for senator, for deputy, and for president of the Republic. With this I return to what I said before: This causes a situation in which the government that exists below, which is the one that functions, is not recognized. It causes, at the same time, corruption. That which is underground must emerge."
8,7,11,"Another case is that of justice. If you kill someone in an Indigenous community, it is almost certain that the community will apply the punishment of making you work for the widow. That is your sentence. The justice of the mestizos puts you in jail, which leaves two widows. That is something they cannot understand. If you go and do damage to the pig or the house of another, mestizo justice puts you in jail. The justice of the communities sets you to repairing the damage: You even have the right to eat the pig, since you have already paid for it. There is, then, a logic that is very logical, which is in conflict with the penal code."
8,7,12,"There can be many other aspects, but they are not put on the table at San Cristóbal. The government must commit to convening at a very broad level to carry out the necessary constitutional reforms, and then the proposals of the Mayas will come in, and of the Yaquis, of the Tarahumaras, as well as the people who have studied the problem."
8,7,13,"With respect to democracy, we also have put forth demands that cross from the local to the national level. We want civil society to be that which has the most weight, for example, in the approval of the elections. Right now, the federal government and the PRI have a majority of people in the organs that regulate and decide the electoral processes. One small part corresponds to the parties. We say that a third factor in power and decisions, that of people of honor and prestige in civil society, is what should have the most weight. They should hold the veto power, not the government or the political party. That is how we understand things."
8,7,14,"At the municipal level, we put forth the democratic naming of councils. This is the form of government that we are proposing, which is what operates in the communities. And we demand that the authorities can be removed at the very moment that the communities decide and agree on it. This could be through a referendum, or other similar mechanisms. And they want to transmit that experience at every level: When the president of the Republic is no good, he should be automatically removed. That simple. They understand that if we can make agreements between Tzeltales, Tzotziles, Choles, and Tojolabales, who all speak different languages, it would have to be easier to have a whole country agree, if they all speak the same Spanish. That is more or less the idea lthat we aspire to."
8,7,15,"Q: Returning to Article 27: One of the questions that led to the Salinista reform was the elimination of patrimonial land in the ejidos, and also in the communities, since these have the possibility of passing over to the ejidos. What do you think about this particular point in the negotiations?"
8,7,16,"M: At the table in San Cristóbal we have defended and won on that point -  - that the plot be kept as family patrimony. And that, until now, in what is called the Indigenous side, to carry out the formulation of the regulatory law of the Fourth Article of the Constitution. For us, in addition, the plot should be free of any tax burden. But the government does not appear to want to apply this formulation of Article 27 since, as we said before, it implies the reform of this article. The most serious problems of the negotiations are here, and, of course, also the question of democracy."
8,7,17,"Q: The CCRI of the EZLN sent a communique' to the Council of Indigenous and Campesino Organizations of Chiapas (Consejo de Organizaciones Indígenas y Campesinas de Chiapas) in which they strongly criticize the ARIC Union of Unions, particularly some of its leaders and advisors. What importance do you give to this conflict? Are you still critical?"
8,7,18,"M: We differentiate ARIC from its advisors. It was the latter that lent themselves to the counterinsurgency campaign. They used local radio to make calls for accusation, encouraged the people to turn in their favorite Zapatista. It was at that point that we decided to put forth a position. And even if it seemed to you to be very radical, in reality it was a middle position -  - if we measure it in relation to the feeling that there was. We said: This is happening, they are going to pile on top of us and smash us. But nevertheless, we are going to die with dignity and they with shame."
8,7,19,"The conflict was not caused precisely because of the problem or the discussion about the peaceful way or the armed way. What really bothered the compan~eros was when the advisors of the ARIC started to have a very close connection with the government. They began to lend themselves to political campaigns, to a presidential candidate; that is what pissed them off."
8,7,20,"But the thing has been diluted. There started to be agreements in the streams. Just now a letter came to us from the authorities of the ARIC, that they want to speak with us, but now the advisors are no longer on the letter, only the authorities signed it."
8,7,21,"Q: Recently the authorities of the Sedesol and other functionaries presented a book in Mexico City about the National Program of Solidarity (Programa Nacional de Solidaridad, Pronasol). One of the participants in the conference indicated that the armed conflict in the state of Chiapas did not put that program in doubt. They said, moreover, that rather than being eliminated or modified substantially, the program would have to be amplified and improved. What is your opinion on this question?"
8,7,22,"M: Pronasol is poorly - given charity; the only thing that it brought about was corruption. It did not resolve a single problem. All of the help filtered down like in a funnel, and it stayed with the leaders, as well as in the command structure of the federal, state, and municipal governments. Nothing came to us. Look at how ridiculous this is. During the government of Patrocinio González, the only health - related construction that was finished was the hospital at Guadalupe Tepeyac, which has 40 beds to serve almost 25,000 people."
8,7,23,"Among the constructions accomplished by Solidaridad are the Cereso Number Five, the jail in San Cristóbal, the barracks in Rancho Nuevo, the other jail in Yajalón, the one in Tila. Jails and barracks are what were built by Solidaridad. They also painted schools white and put ""Pronasol"" on them. But the government says that they did send the money, just that it never came. The truth is that they never bothered to find out whether it was arriving. And everyone knows that when Salinas came to inaugurate the Guadalupe Tepeyac hospital, when the party left, behind them went a truck that carried away part of the things of the hospital. They left a shell. A hospital that does not have water."
8,7,24,"We saw that since Pronasol began, it was set up to revert in 1988. It was clear that the Solidarity committees were set up to be a structure directed toward buying the vote. Procampo is not very different: The functionaries come to the communities and they say: Sign here and we will give you the money in July, that is, days before the elections. The Solidarity committees have been converted into pro - vote committees, in the sense of a strategy of electoral counterinsurgency."
8,7,25,Q: The process of the formation of the EZLN -  - was it for you at the same time a process of reforms or economic and social changes in the communities? Did the transformation in the relationship between men and women have any effect?
8,7,26,"M: Yes. In general, the compan~eros used to struggle separately on the ejidos. One ejido did not mess with another except to fight or to rob women. When the EZLN began and regional structures formed, then several ejidos began to come into contact, first to defend themselves against the guardias blancas or other judicial police, and later to help themselves in questions of health and other necessities. Before that, for organizational, paramilitary, political, study, or economic organizational questions, such as when several towns got together to get a boat, in order to make a hanging bridge, or to plot their territorial limits."
8,7,27,"Then there is a relationship between one stream and another, the ""zone"" that we talked about. That is also something that is brought by the EZLN, consisting in the development of an effective unit, not just of representatives, but of communities. But that does not mean that the impulse has come from outside, but rather from the Zapatistas right there, who, from within, went promoting the organization, which gives us territorial cohesion."
8,7,28,"The change in the behavior of women has been very strong, considering, of course, the great differences that exist between women in the jungle and in the highlands. In the process of struggle, women first learn Spanish. They leave their houses. Traditionally, when a woman leaves her house in the communities, it is because she is going with a man; if she goes with a group of men she is thought of as a common person. But this changes. We say that first they learn Spanish; then to add and subtract. One day they come with arms and they know how to handle them, and they teach you. Then there is a star, then two. Further on, you realize that she participates in a troop of nothing but men, and then you see that they obey her. That motivates other women, who ask, ""But who washed your clothes? Who cooks for you?"" And they respond: ""Sometimes me, sometimes the compan~ero."" The EZLN is composed of 33% women."
8,8,0,Interview with Major Ana María
8,8,1,"[This text was transcribed from an interview with Major Ana María of the EZLN, taped inside of the Cathedral at San Cristóbal during the dialogue. It is previously unpublished.]"
8,8,2,"February 28, 1994"
8,8,3,"Q: ...With Major Ana María of the Zapatista movement, today is February 28..."
8,8,4,"AM: Yes, well, the thing is that we are interested in getting information about our struggle published at a national and international level. We want the whole world to understand what we are. Until now, the Mexican government has not wanted to recognize us a real force. They think that we are a little group, as they have called it, of ""transgressors of the law"" or ""delinquents."" But we know that we are not. We are a people that is organized and wants to be heard, wants its demands to be met. This is something that has not been done for many years. We have been struggling as human beings, as Mexicans. So far, the government thinks that we are a group of foreigners, that we are from other countries, and they think that it is only a small group tricking the people, pulling the people into an armed struggle like this. That is what the government thinks. But we say: But who is it then, if we are all the people who are here? Right now, for example, the Committee is here. They are those who command, those who give orders. Well, not those who give orders but those who lead us, the leadership. It is the people, the campesinos, the Indigenous people who are here."
8,8,5,"There are some ladinos who are here. They are those who are helping the ones who understand. For example, Subcommander Marcos is a ladino. But they are not foreigners. We know where he is from. We are not being fooled by anyone. It is us, the campesinos and the Indigenoud people who think that this needs to be done, what we did in January. It was already necessary, because we could not find any other way out of this situation. We had spent years struggling peacefully, we held marches, we had meetings, we went to the municipal palaces and the Government Palace, and we went to Mexico [City] to the National Palace of Mexico to shout, to ask, to agitate in front of the government. They never paid attention to us. They always gave us papers full of promises. Then, what good is a piece of paper, filled with promises, to us? And we would look at that paper when we went back to our towns. We would read the papers and the promises and nothing ever came. Or, with that Pronasol they sent some things, they ordered a clinic built, but they left it half - built. They left buildings with no medicine, no doctors. What good is a building, a house like that, to us? Or, for example, we asked for schools. The only thing they did, that work of Solidaridad, was that they sent paint and they painted the school, and they painted ""Solidaridad"" on the wall. But they did nothing else. They didn't send teachers, they didn't send materials, which are necessary, teaching materials necessary for the studies. None of that came. They were nothing but promises."
8,8,6,"So then we got together, the campesinos and the Indigenous people..."
8,8,7,Q: When did you begin to get together?
8,8,8,"AM: About 10 years ago. We started slowly, to get together, to talk and to understand: Why is the situation like this? Why does the government not resolve our problems? And when we wanted to do something, when we go and we take farms, for example, because the land is there, where we live. It is like our mother that takes care of us and feeds us. Without the land, we can't live, we would die. But since they never give us lands, they never have, we started to organize legally, without arms or anything, peacefully, and they went and took a farm, an abandoned farm. Since not all of the farmers live there, some leave them. We are told that that land belongs to so -  and - so, and we don't even know them. But we see, there is the land, and we work on it. If the owner is not there, we work on it. We went in there, the campesinos went in there, to work the land. They built their houses there and took the land. It's been called an invasion; we invaded the land. And then they sent the Public Security, since that is what the government does, send its Public Security forces, to burn the houses that had been built, to evict the people with canes and beat the people. They took our leaders. They put them in jail. They dragged them with horses to torture them. That is how they responded."
8,8,9,Q: Then all of this has been happening for the last 10 years?
8,8,10,"AM: Yes, over the last 10 years all of this has been happening. And so we took up arms. We cannot do this peacefully. The government has its Army. It is not true that the Army has military autonomy. That it's job is to defend the Mexican people, defend the nation; this is not true. They are in favor of a few. It is not just. It is not just that the Army massacres its own people, its own race, the same people as they are. So we said, ""No, to defend ourselves we have to take up arms, as well."" If not, how? They will continue killing us like that. They kill us with hunger. And if we struggle to survive, we look for land that is not being used, they order us killed by the Public Security, who are the ones that come the most often. So this people said, ""We have to unite. Unite and get arms and fight, too... If the government does not pay attention to us peacefully, then we will make them pay attention to us with force."""
8,8,11,Q: I heard that there is something written called the Women's Law. How did you put this together?...
8,8,12,"AM: Right now we could not bring anything. We do not have it here. But if you have patience to wait for the next one, because we know that this time the dialogue will not be completed because there are many things that the government will not approve of that are on that paper now. As they have always done, they give you a ton of paper, which is what they have done until now. The government has committed itself to meeting 50% of the demands that we have. But they are leaving off the most difficult ones, like the last one, which is about democracy and justice and land, for example. So there are still some points left there. And more than that, about democracy, because they tell us that we cannot, that this problem cannot be fixed at a state level. It has to be looked at at a national level. So that is where we are up to now."
8,8,13,"And we think that if they do not accept our demands, as we ask them to, the dialogue will not be completed this time. We will have to go, consult with the people, ask the people if they agree with what the government commits to, and come back again, to say ""yes"" or ""no."""
8,8,14,Q: Are you also part of a group of women?
8,8,15,"AM: Yes. I am part of the Zapatista National Liberation Army. Within the EZLN there are insurgents, and I am an insurgent, a military person. Then there are a group of militias, which are our compan~eros who live in their towns. But when it is necessary for them to prepare with their arms, then they prepare with their weapons and they go and fight when they are needed..."
8,8,16,Q: Women?
8,8,17,"AM: No, I was speaking in general. Then I will speak to you of the women, how the Women's Law came about. So that is the make - up of the Zapatista Army. Then there are other people as well. They are what we call bases, bases that support the combatants, give us food. So with all of that, we form the Zapatista National Liberation Army."
8,8,18,"About the Women's Law, well there are many women within the Zapatista Army; there are insurgents, who dedicate ourselves to military life, we prepare ourselves with weapons..."
8,8,19,"Q: But do any of you have families? For example, do you have children?"
8,8,20,"AM: No, I don't."
8,8,21,Q: But you are married. I can see the ring.
8,8,22,AM: [laughs] Yes.
8,8,23,Q: You're young?
8,8,24,AM: Of course.
8,8,25,Q: How old are you?
8,8,26,"AM: I am 25 years old. When I was very young, I joined the Zapatista Army. I saw almost the whole process of this organization, of how it moved forward. I was one of the first women who was part of the ranks of the Army. We were a few compan~eros, men and women, and we began to work, and then we began to go out to the towns, to the communities, and explain our struggle. And also to see what they thought, what they felt needed to be done. We saw that the life that we were living there was too unjust..."
8,8,27,"So, then in our work, since I was a woman, an Indigenous woman, a campesino. Even though I have light skin, but it is a family thing... But just for that we do not stop being campesinos, or Indians. They saw that I was a woman, and they saw that women can also do things. That women can organize themselves, and that they can do things other than what they do in their houses and their homes. Women have the capability of doing other kinds of work as well. And then women started to enter into the Army. Women started to get together and organize themselves, and they started to join the ranks of the Army. And then other women did not join, but organized themselves into women's groups, women alone. They organized themselves. They formed ranches of pigs. They did collective projects such as baking and sewing, and that is how they started to organize themselves as women's groups. And also many, many women started entering our organization. For example, for each family, for each man that entered into the struggle, and said, ""Yes, I agree with the struggle and I want to struggle,"" many people came to look for us alone. And we would accept them, help them, because that it what we were there for. They would join with all of their family, and within the families were women: women, children, old people, everyone. We integrated them all into the Army. And that is another way that women entered the struggle. And some went to be insurgents, others stayed in their towns as civilians doing political work, organized in women's groups. Then, when we were many people, a very large organization, we said, ""We now have the necessary force to fight. Now we will make the government know what we are, to see if this way, with arms, they will pay attention to us."""
8,8,28,Q: Where do the arms come from?
8,8,29,AM: That I do not know. Only our command knows that. But I can tell you that these arms were obtained by the people with their own efforts. They took their little money...
8,8,30,Q: You saved your money to buy them? This was your own....
8,8,31,"AM: Yes, their own effort. Where they got them? That I don't know."
8,8,32,Q: There are rumors that you bought them from the federal forces that took arms from the druff traggiffers [mispronounced in Spanish]...
8,8,33,AM: Drug traffickers [laughs]. Yes you can see the corruption...
8,8,34,"Q: Yes that, and they thought that you would sell them again to the drug traffickers. But instead of this you kept them. I don't know if this is a rumor, or whether it has been written, but this is what they told me. Taking advantage of corruption..."
8,8,35,"AM: Yes. That is how we went gathering arms, but it was with the sacrifice of the people. Little by little, it took many, many years, that sacrifice. And now they tell us: ""Hand over your guns."" And we say, ""No. No, because it is ours, it is something that belongs to us."" How can they say that? It would be a humiliation to hand in what is ours, what was gotten through so much sacrifice. So now we say, ""No, we will not hand in our arms until we see our demands being met, and all of what we need, which is what we ask for. All of our principal demands, and also the demand of the Mexican people for democracy."" So now we say, ""No, we cannot hand in our arms."""
8,8,36,"So, that is how the people started to get together. That is also how the women got organized. So now there are women who represent the women as well. And not just women, but we represent all of our people as well, women, children, everyone."
8,8,37,"Q: There are many rumors. I heard that there was, in the group of women, in one of the manifestations, the women said that they would be in charge. ""We will pick our partners, we won't stand for the abuse any more."""
8,8,38,"AM: This is part of the Women's Law, something that I was going to tell you about. The Women's Law was born when we had already started to think: ""There are now many of us, and we are armed. We have enough weapons, and now we are going to vote to see if people are agreed that now is the time."" We asked all of the people, but the people were demanding, ""It is time to fight, we need to fight, because we can't stand this situation any longer."" And they were demanding this of us. And so what we did was find out the opinion of everyone. And everyone said that they agreed and that they thought it was important to make our laws. And so we decided that we should make our laws. Let's put on paper what we want to demand of the government. A general law was made, but there was no women's law. And so we protested, and said that there has to be a women's law when we make our demands. We also want the government to recognize us as women. The right to have equality, equality of men and women. And that they respect and recognize what we are. And so there was a law where we ask that they give us the right to freely choose our husbands, without being obligated to, because within Indigenous life we are obligated to get married even when we don't want to. Another is to have children, the number of children you want to have, but not to have to have so many children that your hormones run out. We have to choose, to decide. That is the petition that we made."
8,8,39,"Q: This interests me, and this explains a lot. In other underdeveloped countries as well, and in traditional cultures, it is also true that women don't have any rights. Their fathers can order them, and can even choose who [they marry]... Was this the same for you, before?"
8,8,40,"AM: In Indigenmous campesino life... A young man comes who wants to get married, wants to ask permission to marry someone. He comes, but he asks the father, he doesn't ask the opinion of the young woman. And then what happens is that the father accepts, many of them accept without asking the opinion of the young woman, whether she likes him or doesn't like him. And so they sell her."
8,8,41,Q: They sell her?
8,8,42,"AM: Yes, that is, in exchange for the young woman marrying the young man he has to pay some money... Women do not like this. Many times they do not even know the man, what he's like. They cannot live with him because there is no time spent as partners, nothing like that. They ask for you, the father gives you, and when the time comes to get married, you get married. Many women go crying, because they don't want to. That is why this came out in the law, that they give us, that we should have the right to choose, that they can not sell us like the land. That they can not obligate us to get married, to have many children. This is very difficult, very difficult for women. We think that women suffer more than men. Of course, they suffer the same exploitation, and the children as well, the same exploitation, the same misery, the same injustice. But in addition to that, women are also dominated. This is by the same ideology that we have, that all of us have. Of course, we do not place all of the blame on men. It is from the same ideology, the same condition that we live in in our country. There is mistreatment of women."
8,8,43,"In addition to this, suffering this injustice, suffering this misery, they suffer to see their children die of hunger, of curable diseases. And this is why this law was born. And another thing is that in the Women's Law we demand that there be respect for women. We demand respect. Many times, they don't respect us. They think that women are something worthless. So this is also why this law came out, demanding respect, demanding that we be respected. And it demands punishment for men that rape, that grab by force. This has happened many times, and more among Indigenous women, campesin women. They see her all fucked up, and all of that, that she'll let them, and they grab her. Here in San Cristóbal, for example, many women have been raped. They just grab them. Servants and all of the women that work in the houses of the ladies, they grab them and rape them. Many times these rapes are not publicly known, they are not published, they are not told of, they do not accuse them of all that happens."
8,8,44,"And another of the demands in the law is that women do have the capacity, if they are taught to do other kinds of work, not just grind the corn, make the tortillas and the food, take care of the children, sweep the house, go get firewood when the husband is not home. This is the work of Indigenous women in the home. But it is not taken into account that if women are given studies, education, they can do others kinds of work. We realized this when we started to enter this struggle. That if we are going to do many of the thing that men are doing, we can study, we can be leaders. I am the leader of a unit. And that we can be representative of something big. For example, Ramona, a compan~era who represents several women and who is a leader of a group of women. But before, this did not exist. Because people always thought that women couldn't do anything."
8,8,45,Q: For how many years have women been in positions of power? You said that you have been struggling for over 10 years. Can you calculate for me how many years women have been leaders?
8,8,46,"AM: Yes, since we started to enter into this struggle. Since we started to form part of the struggle. Yes, we had opportunity to participate..."
8,8,47,"Q: There are Indigenous people in the [Federal] Army. There may be a point at which people say, ""Enough, that is enough..."""
8,8,48,"AM: We know that not all of the [Federal] Army is so stupid as to do all of that massacre, like they did in Ocosingo, for example. We know that many of the soldiers do not like to do that, because they are Indigenous people, too, of the same campesinos. We know that there is a lot of discontent in the Army. They are not happy that they are ordered to kill, because they are killing their own race."
8,8,49,Q: Have there been any soldiers that left the Army?
8,8,50,AM: Yes.
8,8,51,Q: Did you know them? Did you speak with them?
8,8,52,"AM: No, others told us about them. There were some..."
8,8,53,Q: Rumors...
8,8,54,"AM: No, they are not rumors. They are real. Because we have people who tell us what is happening with that. These are real things. Several soldiers who deserted got to one town and said that they were not in agreement with what was being done. They send the new troops in front and they send them with 30 bullets! According to that report, they send them with 30 bullets. In other words, they send them like meat, so that they confront us and they are killed first so that these officials can defend themselves. We know this and we know that not all of the Army is ready to kill their own people. There are people who do have hearts. For this reason, at the beginning, when we began the war, we asked them to surrender. We also know that many people [in the Army] are Indigenous people, were campesinos. We asked for their surrender so we would not fight against them...."
8,8,55,"Q: How do you feel, as a woman, learning how to handle a rifle and then feeling the capability of killing... Do you understand my question? You do not appear to me to be a violent person. Well, you speak very quietly...."
8,8,56,"AM: Yes, taking up a gun, that is something very, very important. I am proud to being able to do that. Of course, we do not like to kill. We kill, not out of taste, but out of need. They have obligated us to take up guns and kill to get what they have never given to us. But I, as a woman, feel good. I don't feel like a delinquent. I don't feel like a transgressor of the law, as the government has been calling us. I don't feel like that because I know I am representing a people. A people who struggle, a people who are doing something just and something necessary. Even if we do not kill, if there is no war, it is as if there is, because day by day our people are dying. Our children are dying of hunger and of curable diseases. We cannot do anything else, because we have absolutely nothing. There are no hospitals, there are no schools, there is no food, there is nothing. Our children are dying, our people are dying. Because of this our struggle is just, it is just that we have taken up arms. And for women, it is just that women take up arms to defend themselves. That is what we have arms for, to defend ourselves. We are not delinquents. We don't like to kill. [...]"
8,8,57,"We have been attacked. The Mexican Army complains that we attacked them in Rancho Nuevo. But what happened during the past years when they came, when they attacked us in other places, when they evicted us? They don't take this into account, what they have done to us. We have been attacked. They don't say what they did when we were not even armed. When we weren't even prepared. They attacked us. But we know the history of our Mexico, our country, and we grab onto these roots. We have roots. It is the same people who have killed throughout history, that do this now. It is the same Army, the same governments of always. Even though they change, they act in the same way..."
8,8,58,"Q: I think that if I were threatened, I would be able to kill someone, too. I don't think I would like to do it. I would rather avoid any problems."
8,8,59,"AM: That is what we are trying to do now. That is why we have sat down to dialogue. We do what the people ask. The people have asked that we try this way, and we are going to try it. We are going to try it, because we don't like to kill and we don't like to make war. Because of that, we have sat down to dialogue, to see what we can get out of it. But if things are not resolved this way, we will have to continue what we have set out for ourselves."
8,9,0,Communique's Issued During the Dialogue
8,9,1,"Letter from the CCRI - CG to the NGO's February 20, 1994"
8,9,2,To all non - governmental organizations (NGO's) in Mexico:
8,9,3,Brothers and Sisters:
8,9,4,"The Clandestine Revolutionary Indigenous Committee of the Zapatista National Liberation Army addresses all of you respectfully so that our words, which speak the truth, will reach you."
8,9,5,"As everyone knows, the EZLN is willing to enter into true and fair talks. These talks are taking place in a zone of armed conflict, and this implies the possibility of provocations that could hinder them. It is also possible that the delegates on either side might suffer attacks on their lives or freedom. In order to reduce the risk of this happening, it was necessary to go to honest and true people and ask them to create a ""security belt"" or ""peace belt"" around the site of the talks."
8,9,6,"We know that the non - governmental organizations, as they are known, have become a fundamental part of the movement for a dignified peace for we who have nothing and for we who found ourselves forced to take up arms to assert ourselves as human beings. The NGO's have maintained neutrality; their efforts to protect the human rights of all, including when members of our EZLN forces have committed human rights violations, are plain for all to see. Furthermore, they have concerned themselves at all times with the alleviation of the grave conditions the civilian population finds itself in."
8,9,7,"If we have entrusted our lives and our freedom, during our trips to and from the site of the talks and the time we are there, to the NGO's, it is because we have seen in them the future to which we aspire. A future in which civil society, with the strength that true justice gives it, will make not only war, but armies as well, unnecessary, and a future in which governments, whatever their political orientation, will have over them the severe and constant vigilance of a free and democratic civil society."
8,9,8,"If we have arrived alive and well at the site of the talks, we owe it to the protection and vigilance of all those good people who, without receiving anything in return, gave us their time, their efforts and their work, and, risking their own lives and freedom, protected us, the smallest of all Mexicans."
8,9,9,"For all of the above reasons, we would like to respectfully request that you accept the EZLN's salute to your work. However this process turns out, our country's history will remember, more than our voices and the voices of our guns, the bravery of the women and men, namely you, who, without asking for anything in return, and [receiving] only the satisfaction of having done your duty, gave everything."
8,9,10,"Good health, brother and sister NGO members."
8,9,11,"Respectfully yours,"
8,9,12,"From the mountains of the Mexican Southeast, CCRI - CG of the EZLN"
8,10,0,"Letter from Marcos to the PRD February 25, 1994"
8,10,1,"To Mr. Mario Saucedo, Mr. Samuel del Villar, and Mr. Alejandro Encinas, representatives of the National Executive Committee (Comite' Ejecutivo Nacional, CEN) of the PRD:"
8,10,2,Dear Gentlemen:
8,10,3,"I have just received your rightly indignant letter. Imagine my pleasure at being able, for the first time in quite a while, to answer immediately, without waiting for a letter to arrive and for my answer to get back."
8,10,4,"I understand your dismay. Look, you (or some of you) were here when we were paid a visit by the representatives of political parties. You heard how at least two of those parties started a political oratory contest, to the great delight of their fellow party members and to our surprise, since, in our naivete, we thought they'd come to listen to us, not to make such long speeches at us."
8,10,5,"When we managed to break the spell of these gentlemen's words, we left, saying ""Don't leave us alone. And we hope that some day you will learn to listen."" Everyone who was there knows which political party representatives grabbed the ""platform"" of the cathedral. I am expressly forbidden by the CCRI - CG of the EZLN to speak in favor of or against ANY political party, so when I brought up the incident in an interview, I spoke of ""the political parties."""
